"StationID","Replicate","SampleDate","Latitude","Longitude","Species","Abundance","Salinity","Stratum","Exclude"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Scoletoma sp",40,NA,"Ports","Yes"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Scoletoma sp C",46,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Acromegalomma sp",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Euchone limnicola",2,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Prionospio heterobranchia",17,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Pseudopolydora paucibranchiata",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Diplocirrus sp SD1",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Pista sp",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Caprella simia",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Phtisica marina",2,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Monocorophium acherusicum",115,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Monocorophium sp",8,NA,"Ports","Yes"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Ericthonius brasiliensis",3,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Amphideutopus oculatus",54,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Listriella melanica",3,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Aruga holmesi",3,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Americhelidium sp SD4",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Hartmanodes sp SD1",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Heterophoxus ellisi",10,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Rudilemboides stenopropodus",11,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Neotrypaea gigas",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Neotrypaea sp",6,NA,"Ports","Yes"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Ericerodes hemphillii",2,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Pyromaia tuberculata",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Panopeidae",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Scleroplax granulata",3,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Heteroserolis carinata",9,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Mysidopsis californica",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Schmittius politus",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Anoplodactylus erectus",2,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Amphiuridae",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Edwardsia californica",48,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Edwardsiidae",9,NA,"Ports","Yes"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Heteronemertea sp",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Tubulanus sp SD1",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Phoronidae",2,NA,"Ports","Yes"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Phoronis sp",4,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Musculista senhousia",3,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Lyonsia californica",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Asthenothaerus diegensis",3,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Laevicardium substriatum",1,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Theora lubrica",4,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Tagelus subteres",2,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Solen rostriformis",5,NA,"Ports","No"
"B18-10115",1,2018-07-19,32.69442,-117.15254,"Nassarius tiarula",3,NA,"Ports","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Actiniaria",26,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Musculista senhousia",9,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Tellina cadieni",3,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Oligochaeta",12,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Barleeia subtenuis",103,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Acteocina inculta",5,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Mytilus galloprovincialis",1,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Astyris permodesta",32,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Nassarius tiarula",2,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Grandidierella japonica",26,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Monocorophium acherusicum",5,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Protohyale frequens",10,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Leucothoe alata",3,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Podocerus cristatus",1,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Farfantepenaeus californiensis",4,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Paracerceis sp A",70,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Chondrochelia dubia Cmplx",8,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Zeuxo normani Cmplx",7,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Neanthes acuminata Cmplx",18,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Exogone lourei",19,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Lamispina schmidtii",1,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Streblospio benedicti",1,34.4,"Estuaries","No"
"B18-10173",1,2018-09-12,33.08952,-117.28498,"Pista brevibranchiata",4,34.4,"Estuaries","No"
"B18-10171",1,2018-09-12,33.08992,-117.27848,"Phoronis sp",11,34.3,"Estuaries","No"
"B18-10171",1,2018-09-12,33.08992,-117.27848,"Actiniaria",1,34.3,"Estuaries","No"
"B18-10171",1,2018-09-12,33.08992,-117.27848,"Tagelus affinis",13,34.3,"Estuaries","No"
"B18-10171",1,2018-09-12,33.08992,-117.27848,"Oligochaeta",416,34.3,"Estuaries","No"
"B18-10171",1,2018-09-12,33.08992,-117.27848,"Barleeia subtenuis",1,34.3,"Estuaries","No"
"B18-10171",1,2018-09-12,33.08992,-117.27848,"Nassarius tiarula",1,34.3,"Estuaries","No"
"B18-10171",1,2018-09-12,33.08992,-117.27848,"Paracerceis sp A",1,34.3,"Estuaries","No"
"B18-10171",1,2018-09-12,33.08992,-117.27848,"Harpacticoida",2,34.3,"Estuaries","No"
"B18-10171",1,2018-09-12,33.08992,-117.27848,"Capitella capitata Cmplx",2,34.3,"Estuaries","No"
"B18-10171",1,2018-09-12,33.08992,-117.27848,"Neanthes acuminata Cmplx",17,34.3,"Estuaries","No"
"B18-10171",1,2018-09-12,33.08992,-117.27848,"Streblospio benedicti",44,34.3,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Musculista senhousia",27,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Argopecten ventricosus",1,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Laevicardium substriatum",10,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Mactrotoma californica",4,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Tagelus subteres",5,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Veneridae",1,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Chione sp",1,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Barleeia subtenuis",40,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Acteocina harpa",1,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Acteocina inculta",10,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Pyramidellidae",2,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Astyris permodesta",3,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Nassarius tiarula",1,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Caecum californicum",1,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Calyptraeidae",1,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Cerithidea californica",1,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Grandidierella japonica",9,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Podocerus cristatus",1,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Oxyurostylis pacifica",4,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Paracerceis sp A",1,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Zeuxo normani Cmplx",38,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Armandia brevis",1,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Exogone lourei",1,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Sabellinae",1,34.4,"Estuaries","No"
"B18-10172",1,2018-09-12,33.0896,-117.29459,"Pseudopolydora paucibranchiata",1,34.4,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Phoronis sp",1,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Asthenothaerus diegensis",1,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Musculista senhousia",18,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Laevicardium substriatum",23,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Tagelus subteres",2,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Tellina cadieni",11,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Oligochaeta",1,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Bulla gouldiana",1,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Acteocina inculta",15,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Pyramidellidae",2,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Nassarius tiarula",30,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Caecum californicum",67,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Podocerus cristatus",1,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Rudilemboides stenopropodus",1,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Chondrochelia dubia Cmplx",2,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Mediomastus sp",8,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Euclymeninae sp A",1,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Armandia brevis",2,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Scoletoma tetraura Cmplx",1,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Diopatra sp",1,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Exogone lourei",2,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Owenia collaris",1,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Euchone limnicola",1,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Prionospio heterobranchia",1,33.9,"Estuaries","No"
"B18-10170",1,2018-09-11,33.13903,-117.33747,"Leitoscoloplos pugettensis",5,33.9,"Estuaries","No"
"B18-10169",1,2018-09-11,33.13982,-117.31879,"Phoronis sp",9,33.9,"Estuaries","No"
"B18-10169",1,2018-09-11,33.13982,-117.31879,"Musculista senhousia",3,33.9,"Estuaries","No"
"B18-10169",1,2018-09-11,33.13982,-117.31879,"Tagelus affinis",7,33.9,"Estuaries","No"
"B18-10169",1,2018-09-11,33.13982,-117.31879,"Tagelus subteres",19,33.9,"Estuaries","No"
"B18-10169",1,2018-09-11,33.13982,-117.31879,"Tellina meropsis",8,33.9,"Estuaries","No"
"B18-10169",1,2018-09-11,33.13982,-117.31879,"Oligochaeta",4,33.9,"Estuaries","No"
"B18-10169",1,2018-09-11,33.13982,-117.31879,"Barleeia subtenuis",1,33.9,"Estuaries","No"
"B18-10169",1,2018-09-11,33.13982,-117.31879,"Acteocina inculta",27,33.9,"Estuaries","No"
"B18-10169",1,2018-09-11,33.13982,-117.31879,"Capitella capitata Cmplx",1,33.9,"Estuaries","No"
"B18-10169",1,2018-09-11,33.13982,-117.31879,"Mediomastus sp",9,33.9,"Estuaries","No"
"B18-10169",1,2018-09-11,33.13982,-117.31879,"Scoletoma tetraura Cmplx",11,33.9,"Estuaries","No"
"B18-10169",1,2018-09-11,33.13982,-117.31879,"Neanthes acuminata Cmplx",6,33.9,"Estuaries","No"
"B18-10169",1,2018-09-11,33.13982,-117.31879,"Streblospio benedicti",2,33.9,"Estuaries","No"
"B18-10169",1,2018-09-11,33.13982,-117.31879,"Leitoscoloplos pugettensis",1,33.9,"Estuaries","No"
"B18-10168",1,2018-09-11,33.14021,-117.32424,"Phoronis sp",11,33.9,"Estuaries","No"
"B18-10168",1,2018-09-11,33.14021,-117.32424,"Anopla",1,33.9,"Estuaries","No"
"B18-10168",1,2018-09-11,33.14021,-117.32424,"Bivalvia",1,33.9,"Estuaries","No"
"B18-10168",1,2018-09-11,33.14021,-117.32424,"Mytilidae",1,33.9,"Estuaries","No"
"B18-10168",1,2018-09-11,33.14021,-117.32424,"Musculista senhousia",2,33.9,"Estuaries","No"
"B18-10168",1,2018-09-11,33.14021,-117.32424,"Tellina cadieni",2,33.9,"Estuaries","No"
"B18-10168",1,2018-09-11,33.14021,-117.32424,"Gastropoda",1,33.9,"Estuaries","No"
"B18-10168",1,2018-09-11,33.14021,-117.32424,"Acteocina inculta",10,33.9,"Estuaries","No"
"B18-10168",1,2018-09-11,33.14021,-117.32424,"Hartmanodes hartmanae",2,33.9,"Estuaries","No"
"B18-10168",1,2018-09-11,33.14021,-117.32424,"Scoletoma tetraura Cmplx",4,33.9,"Estuaries","No"
"B18-10168",1,2018-09-11,33.14021,-117.32424,"Leitoscoloplos pugettensis",4,33.9,"Estuaries","No"
"B18-10015",1,2018-07-12,32.78728193,-117.20999163,"Paracerceis sculpta",2,NA,"Bays","No"
"B18-10015",1,2018-07-12,32.78728193,-117.20999163,"Chondrochelia dubia Cmplx",13,NA,"Bays","No"
"B18-10015",1,2018-07-12,32.78728193,-117.20999163,"Euphilomedes carcharodonta",1,NA,"Bays","No"
"B18-10015",1,2018-07-12,32.78728193,-117.20999163,"Edwardsiidae",1,NA,"Bays","Yes"
"B18-10015",1,2018-07-12,32.78728193,-117.20999163,"Scolanthus scamiti",4,NA,"Bays","No"
"B18-10015",1,2018-07-12,32.78728193,-117.20999163,"Phoronidae",2,NA,"Bays","No"
"B18-10015",1,2018-07-12,32.78728193,-117.20999163,"Acteocina carinata",27,NA,"Bays","No"
"B18-10015",1,2018-07-12,32.78728193,-117.20999163,"Barleeia haliotiphila",1,NA,"Bays","No"
"B18-10015",1,2018-07-12,32.78728193,-117.20999163,"Caecum californicum",3,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Mediomastus sp",22,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Euclymeninae",2,NA,"Bays","Yes"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Euclymeninae sp A",1,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Petaloclymene pacifica",9,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Scoletoma sp A",1,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Scoletoma sp B",1,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Glycera americana",10,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Glycera sp",5,NA,"Bays","Yes"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Malmgreniella macginitiei",1,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Leitoscoloplos pugettensis",24,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Microspio sp DC1",4,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Amphideutopus oculatus",1,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Hartmanodes hartmanae",1,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Rudilemboides stenopropodus",1,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Oxyurostylis pacifica",14,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Pyromaia tuberculata",1,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Majoidea",1,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Heteroserolis carinata",10,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Asteropella slatteryi",1,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Euphilomedes carcharodonta",11,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Leptosynapta sp",1,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Stylatula elongata",3,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Phoronidae",5,NA,"Bays","Yes"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Phoronis sp",9,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Lyonsia californica",5,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Asthenothaerus sp",7,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Laevicardium substriatum",15,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Theora lubrica",1,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Tagelus affinis",5,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Solen rostriformis",6,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Tellina meropsis",1,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Acteocina carinata",36,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Caesia fossatus",3,NA,"Bays","No"
"B18-10032",1,2018-07-20,32.67526,-117.14397,"Nassarius tiarula",2,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Mediomastus sp",93,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Trophoniella harrisae",1,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Glycera americana",9,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Polynoidae",3,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Exogone sp",21,NA,"Bays","Yes"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Leitoscoloplos pugettensis",9,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Oligochaeta",3,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Grandidierella japonica",2,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Mayerella acanthopoda",20,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Amphideutopus oculatus",4,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Podocerus fulanus",2,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Rudilemboides stenopropodus",4,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Oxyurostylis pacifica",3,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Alpheus californiensis",2,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Pyromaia tuberculata",3,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Naushonia macginitiei",1,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Panopeidae",4,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Xanthidae",2,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Heteroserolis carinata",2,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Heteromysis odontops",2,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Schmittius politus",1,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Chondrochelia dubia Cmplx",1,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Euphilomedes carcharodonta",1,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Anoplodactylus erectus",2,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Amphipholis squamata",1,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Edwardsiidae",1,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Actiniaria",1,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Heteronemertea sp",1,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Tubulanus polymorphus",2,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Phoronidae",5,NA,"Bays","Yes"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Phoronis sp",15,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Musculista senhousia",66,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Lyonsia californica",3,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Laevicardium substriatum",1,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Theora lubrica",1,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Solen rostriformis",1,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Tellina meropsis",1,NA,"Bays","No"
"B18-10034",1,2018-07-30,32.66524,-117.14979,"Crepidula onyx",5,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Mediomastus sp",18,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Petaloclymene pacifica",1,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Lamispina schmidtii",1,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Glycera americana",6,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Harmothoe imbricata Cmplx",2,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Leitoscoloplos pugettensis",9,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Mayerella acanthopoda",3,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Hippomedon zetesimus",1,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Acuminodeutopus heteruropus",1,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Oxyurostylis pacifica",4,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Panopeidae",2,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Heteroserolis carinata",2,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Pseudotanais makrothrix",1,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Anoplodactylus erectus",4,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Amphipholis squamata",7,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Actiniaria",1,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Tubulanus polymorphus",1,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Palaeonemertea sp",1,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Monostilifera family uncertain",1,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Phoronis sp",1,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Musculista senhousia",128,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Asthenothaerus diegensis",1,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Theora lubrica",2,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Tellina meropsis",2,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Acteocina carinata",16,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Crepidula onyx",14,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Caesia fossatus",1,NA,"Bays","No"
"B18-10035",1,2018-07-30,32.6607815,-117.14545155,"Nassarius tiarula",2,NA,"Bays","No"
"B18-10036",1,2018-07-30,32.65816,-117.14435,"Mediomastus sp",18,NA,"Bays","No"
